692|Формирование читательской компетентности школьников в условиях введения ФГОС общего образования.|2012-02-14|65|250|500|420|250|970|20000|1473|160|0.02|0|29|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|5|5|5|3|5|0|5|2838.38|3695.56|1380|0|10|0|20|30.2|857.19|5|27|22.04|2204.15|12026.1|120.26|\N|12|2911.88|40|0|0|0|7279.71|0|0|0|0|130|500|331|5000|18|4|116|10191.6
693|Вводно-фонетический курс немецкого языка.|2012-02-14|65|250|500|380|250|970|20000|1473|160|0.02|0|25|1|0.8|2|3|100|3|0|25|20|0|35|0|0|10|5|5|5|3|5|0|5|2202.19|2867.25|0|0|10|0|20|30.2|665.06|5|6|18.88|1887.59|7855|78.55|\N|10|1901.94|40|0|0|0|4754.84|0|0|0|0|130|500|331|5000|18|4|100|6656.78
694|Вводно-фонетический курс немецкого языка.|2012-02-14|65|250|500|380|250|970|20000|1473|160|0.02|0|11|1|0.8|0|3|100|3|0|25|20|0|35|0|0|15|10|10|5|3|6|0|6|1082.57|1409.5|0|0|10|0|20|30.2|326.93|5|7|9.71|971.23|3932.97|39.33|\N|5|952.29|40|0|0|0|2380.73|0|0|0|0|130|500|331|5000|18|4|44|3333.02
695|Рабочая тетрадь.|2012-02-16|65|250|500|320|250|970|20000|1473|160|0.02|0|14|1|0.8|2|3|50|3|0|35|0|0|0|0|0|15|10|10|5|3|10|0|10|833|1084.57|0|0|10|0|20|30.2|251.57|5|1|15.84|791.95|3100.01|62|\N|3|750.61|40|0|0|0|1876.51|0|0|0|0|130|500|331|5000|18|4|56|2627.12
696|Непрерывное повышение квалификации педагога в персональной образовательной сфере.|2012-02-24|65|250|500|380|250|970|20000|1475|160|0.02|0|6|1|0.8|2|3|100|3|0|25|25|0|35|5|0|20|10|10|5|3|6|0|6|710.17|924.64|0|0|10|0|20|30.2|214.47|5|1|6.3|629.76|2292.74|22.93|\N|3|388.6|25|0|0|0|1554.4|0|0|0|0|130|500|331|5000|18|4|24|1943
697|Непрерывное художественное образование.|2012-02-24|65|250|500|380|250|970|20000|1473|160|0.02|0|15|1|0.8|2|3|80|3|0|35|30|0|35|0|0|5|5|5|4|3|5|0|5|1803.26|2347.85|0|0|10|0|20|30.2|544.59|5|7|13.41|1072.41|5650.26|70.63|\N|5|1368.1|40|0|0|0|3420.25|0|0|0|0|130|500|331|5000|18|4|60|4788.35
698|Методические рекомендации к семинарским занятиям по курсу Новейшей истории России.|2012-03-20|65|250|500|320|250|970|20000|1987|160|0.02|0|9|1|0.8|2|3|85|3|0|25|20|0|35|0|0|10|5|5|5|3|5|0|5|792.79|1032.21|0|0|10|0|20|30.2|239.42|5|7|9.62|817.99|3056.52|35.96|\N|4|740.08|40|0|0|0|1850.19|0|0|0|0|130|500|331|5000|18|4|36|2590.27
699|Индивидуальные и фронтальные логопедические занятия с использованием авторской куклы Слава.|2012-03-23|65|250|500|380|250|970|20000|1987|160|0.02|0|18|1|0.8|2|3|100|3|0|35|30|0|35|0|0|10|5|5|5|3|5|0|5|2290.28|2981.94|0|0|10|0|20|30.2|691.66|5|7|15.79|1578.54|7533.9|75.34|\N|8|1824.19|40|0|0|0|4560.47|0|0|0|0|130|500|331|5000|18|4|72|6384.66
700|Взвейтесь кострами синие ночи...(воспоминания ветеранов пионерского движения).|2012-04-12|65|250|500|375|250|970|20000|1493|160|0.02|0|14|1|0.8|2|3|400|3|0|35|35|0|35|15|0|70|20|30|7|3|30|0|30|4579.56|5962.59|0|0|10|0|20|30.2|1383.03|5|7|8.13|3251.28|15221.3|38.05|\N|23|3685.55|40|0|0|0|9213.86|0|0|0|0|140|500|381|5000|18|4|56|12899.4
701|Практический курс по Логопедии(раздел Дислалия)|2012-04-26|65|250|500|350|250|943|20000|1566|160|0.02|0|15|1|0.8|3|3|100|3|0|35|25|0|35|0|0|10|5|6|5|3|6|0|10|1846.8|2404.53|0|0|10|0|20|30.2|557.73|5|7|12.06|1206.35|5965.18|59.65|\N|6|1444.35|40|0|0|0|3610.88|0|0|0|0|140|500|331|5000|18|4|60|5055.24
702|Обоснование и разработка систем информационного обеспечения последипломной подготовки врачей.|2012-04-27|60|250|500|246|250|940|20000|1470|160|0.02|0|6|1|0.8|2|3|100|3|0|35|25|0|35|3|0|10|5|10|5|3|10|0|10|800.93|1042.81|0|0|10|0|20|30.2|241.88|5|1|5.57|557.12|2643.09|26.43|\N|3|639.97|40|0|0|0|1599.93|0|0|0|0|140|500|331|5000|18|4|24|2239.9
703|Самостоятельная работа учащихся с электронными образовательными ресурсами в условиях введения Федеральных государственных стандартов нового поколения.|2012-05-22|65|250|500|300|250|938|20000|1900|160|0.02|0|24|1|0.8|2|3|50|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|20|30.2|0|5|0|28.26|1412.77|2000.48|40.01|\N|5|282.55|20|0|0|0|1412.76|0|0|0|0|130|500|331|5000|18|4|96|1695.32
704|Учебно-методический комплекс в детской школе искусств: назначение, структура, содержание.|2012-05-22|65|250|500|300|250|925|20000|1566|160|0.02|0|25|1|0.8|2|3|100|3|0|25|20|0|35|0|0|5|5|6|5|3|5|0|5|2141.44|2788.15|1400|0|10|0|20|30.2|646.71|5|27|18.61|1860.82|9992.89|99.93|\N|10|2419.59|40|0|0|0|6048.96|0|0|0|0|140|500|0|5000|18|4|100|8468.55
705|Учебно-исследовательская деятельность в условиях введения ФГОС основного общего образования.|2012-05-25|65|250|500|300|250|925|20000|1522|160|0.02|0|24|1|0.8|2|3|100|3|0|25|25|0|35|0|0|5|5|5|5|3|5|0|5|2268|2952.94|0|0|10|0|20|30.2|684.94|5|7|18.19|1818.52|7882.44|78.82|\N|10|1908.58|40|0|0|0|4771.45|0|0|0|0|140|500|331|5000|18|4|96|6680.03
706|Обоснование и разработка систем информационного обеспечения последипломной подготовки врачей.|2012-06-06|60|250|500|246|250|880|20000|1452|160|0.02|0|6|1|0.8|2|3|30|3|0|15|15|0|25|0|0|10|5|10|5|3|10|0|10|360|468.72|0|0|10|0|20|30.2|108.72|5|0|10.15|304.64|1140.7|38.02|\N|1|193.34|25|0|0|0|773.35|0|0|0|0|140|500|331|5000|18|4|24|966.7
707|Совершенствование образовательного процесса в детских музыкальных школах и детских школах искусств.|2012-06-06|65|250|500|310|250|925|20000|1498|160|0.02|0|29|1|0.8|2|3|100|3|0|25|25|0|35|0|0|10|5|5|5|3|5|0|5|2838.38|3695.56|1400|0|10|0|20|30.2|857.19|5|27|21.56|2155.58|11978.9|119.79|\N|12|2900.46|40|0|0|0|7251.14|0|0|0|0|135|500|331|5000|18|4|116|10151.6
708|Материалы для Федорцевой М.Б.|2012-08-22|65|250|500|100|250|950|20000|1498|160|0.02|0|8|1|0.8|2|3|100|3|0|35|25|0|35|0|0|15|10|10|5|3|10|0|10|1101.6|1432.08|0|0|10|0|20|30|330.48|5|0|6.66|665.65|3465.45|34.65|\N|4|839.09|40|0|0|0|2097.72|0|0|0|0|140|500|331|5000|18|4|32|2936.82
709|Подготовка к единому государственному экзамену по английскому языку.|2012-08-31|60|250|500|360|250|982|20000|1602|160|0.02|0|25|1|0.8|2|2|100|3|0|25|20|0|35|0|0|10|5|6|5|3|5|0|6|2232.56|2906.8|0|0|10|0|20|30.2|674.23|5|27|17.68|1768.29|7723.23|77.23|\N|10|1870.03|40|0|0|0|4675.08|0|0|0|0|130|500|331|5000|18|4|100|6545.11
710|Актуальные проблемы неформального повышения квалификации педагогов и руководителей образовательных учреждений.|2012-09-10|65|250|500|775|250|980|20000|1603|160|0.02|80|60|8|0.8|0|3|300|3|0|35|35|0|35|10|0|15|7|7|5|3|7|20|10|11289|14698.2|1400|0|10|0|20|30.2|3409.27|5|40|33.26|9977.58|40000.3|133.33|\N|72|7822.75|30|0|0|0|26075.8|0|0|0|0|130|500|331|5000|18|4|240|33898.6
711|Среда обитания, состояние здоровья населения г.Новокузнецка в 2010-2011 гг.|2012-09-25|60|250|500|650|250|988|20000|1585|160|0.02|80|124|16|0.8|2|3|150|3|0|25|20|0|35|4|0|15|7|7|5|3|7|20|7|13945.1|18156.5|1560|0|10|0|20|30.2|4211.42|5|27|76.28|11441.7|44120|294.13|\N|75|6231.63|20|0|0|0|31158.2|0|0|0|0|143|500|351|5000|18|4|496|37389.8
712|Боевая единица ГАИ.|2012-10-11|65|250|500|300|250|982|20000|1602|160|0.02|0|12|1|0.8|3|3|100|3|0|35|30|0|35|0|0|10|5|8|5|3|5|0|5|1558.44|2029.09|0|0|10|0|20|30.2|470.65|5|7|10.03|1002.51|4829.34|48.29|\N|5|1061.06|35|0|0|0|3031.6|0|0|0|0|140|500|351|5000|18|4|48|4092.66
713|Современные подходы  к качеству организации дополнительного образования детей.|2012-10-11|65|250|500|380|250|960|20000|1602|160|0.02|0|16|1|0.8|2|3|100|3|0|35|30|0|35|7|0|10|6|6|5|3|6|0|6|2238.4|2914.39|0|0|10|0|20|30.2|676|5|7|13.39|1339.47|7027.38|70.27|\N|7|1701.54|40|0|0|0|4253.86|0|0|0|0|140|500|361|5000|18|4|64|5955.41
714|Мой ребенок в школе и дома.Школьный путеводитель.|2012-10-18|60|250|500|380|250|982|20000|1602|160|0.02|0|12|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|6|5|3|6|0|6|1318.68|1716.92|0|0|10|0|20|30.2|398.24|5|7|10.09|1008.92|4503.1|45.03|\N|5|1090.34|40|0|0|0|2725.84|0|0|0|0|140|500|331|5000|18|4|48|3816.18
715|Региональная система дошкольного образования:развитие речи детей в детском саду.|2012-10-18|65|250|500|450|250|985|20000|1802|160|0.02|0|26|1|0.8|0|3|100|3|0|10|0|0|0|0|0|10|0|3|2|3|2|0|0|314.6|409.61|0|0|10|0|20|30.2|95.01|5|1|21.39|2139.24|4511.47|45.11|\N|11|1274.43|50|0|0|0|2548.85|0|0|0|0|140|500|361|5000|18|4|104|3823.28
716|В поисках работы.|2012-10-25|60|250|500|380|250|982|20000|1602|160|0.02|0|18|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|6|5|3|6|0|6|1978.02|2575.38|0|0|10|0|20|30.2|597.36|5|7|14.54|1454.47|6657.32|66.57|\N|8|1611.94|40|0|0|0|4029.85|0|0|0|0|140|500|331|5000|18|4|72|5641.8
717|У|2012-11-15|34|250|500|380|250|850|20000|1200|160|0.02|0.2|0|0|0.8|0|0.7|1|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|20|26.2|0|5|0|0|0|0|0|\N|\N|0|40|0|0|0|0|0|0|0|0|110|500|0|5000|10|4|0|0
718|Уроки русского языка на материалах краеведения.|2012-11-15|62|250|500|385|250|960|20000|1602|160|0.02|0|18|1|0.8|2|3|100|3|0|35|30|0|35|0|0|6|5|6|5|3|5|0|6|2258.69|2940.81|0|0|10|0|20|30.2|682.12|5|7|14.7|1470.03|7286.71|72.87|\N|8|1764.34|40|0|0|0|4410.84|0|0|0|0|140|500|361|5000|18|4|72|6175.18
719|Медицинская информационно-аналитическая система  Информатизация муниципального здравоохранения МИС Информуздрав.|2012-11-15|60|250|500|650|250|988|20000|1585|160|0.02|80|45|6|0.8|2|3|100|3|0|25|25|0|35|3|0|10|5|6|5|3|5|10|6|4911.94|6395.35|0|0|10|0|20|30.2|1483.41|5|1|34.99|3498.59|16344.8|163.45|\N|18|3957.58|40|0|0|0|9893.94|0|0|0|0|140|500|351|5000|18|4|180|13851.5
720|План мероприятий по выполнению наказов избирателей,поступивших в ходе кампании по выборам депутатов Новокузнецкого городского Совета народных депутатов 04.12.2011 года.|2012-11-30|60|250|500|340|250|970|20000|1566|160|0.02|0|13|1|0.8|2|3|60|3|0|20|20|0|35|4|0|7|5|5|5|3|5|0|5|1036.71|1349.8|0|0|10|0|20|30.2|313.09|5|1|14.17|850.47|3505.04|58.42|\N|4|770.1|35|0|0|0|2200.27|0|0|0|0|130|500|361|5000|18|4|52|2970.37
721|Олимпиада по истории смутного времени в вопросах и ответах.|2012-12-11|65|250|500|360|250|970|20000|1602|160|0.02|0|11|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|6|5|3|6|0|6|1208.79|1573.84|0|0|10|0|20|30.2|365.05|5|7|9.83|982.83|4223.63|42.24|\N|5|1022.67|40|0|0|0|2556.67|0|0|0|0|140|500|361|5000|18|4|44|3579.35
722|Олимпиада по истории смутного времени в вопросах и ответах.|2012-12-11|65|250|500|360|250|970|20000|1602|160|0.02|0|11|1|0.8|2|3|150|3|0|30|25|0|35|8|0|15|6|7|5|3|6|0|7|1376.06|1791.63|0|0|10|0|20|30.2|415.57|5|7|8.38|1256.31|5035.21|33.57|\N|7|1219.18|40|0|0|0|3047.94|0|0|0|0|140|500|361|5000|18|4|44|4267.12
723|Системно-структурное моделирование внутрижанрового пространства гипержанраДневник.|2013-01-24|65|250|500|320|250|960|20000|1560|160|0.02|0|7|1|0.8|2|3|100|3|0|35|25|0|25|0|0|10|5|10|5|3|5|0|5|787.5|1025.33|0|0|10|0|20|30.2|237.83|5|1|6.55|655.03|2775.94|27.76|\N|3|672.14|40|0|0|0|1680.35|0|0|0|0|140|500|361|5000|18|4|28|2352.49
726|Манифест гуманной педагогики - путь в будущее.|2013-02-08|65|250|500|600|250|970|20000|1600|160|0.02|80|39|5|0.8|2|3|100|3|0|25|20|0|35|0|0|10|5|10|5|3|5|25|10|4264.65|5552.57|0|0|10|0|20|30.2|1287.92|5|7|31.66|3165.63|14402.5|144.02|\N|16|3487.28|40|0|0|0|8718.2|0|0|0|0|140|500|361|5000|18|4|156|12205.5
727|Организация внеурочной и воспитальтельной деятельности в образовательном учрежении в условиях ФГОС.|2013-02-13|65|250|500|380|250|960|20000|1600|160|0.02|0|35|5|0.8|2|3|35|3|0|25|0|0|0|3|0|5|5|5|3|3|5|0|5|1207.68|1572.39|0|0|10|0|20|30.2|364.72|5|30|48.82|1708.75|5420.45|154.87|\N|5|1312.46|40|0|0|0|3281.14|0|0|0|0|140|500|361|5000|18|4|140|4593.6
728|Региональная система дошкольного образования:Театрализованная деятельность в практике детского сада.|2013-02-14|65|250|500|380|250|970|20000|1600|160|0.02|0|23|1|0.8|2|3|100|3|0|30|0|0|30|0|0|8|5|5|5|3|5|0|10|1327.56|1728.48|0|0|10|0|20|30.2|400.92|5|0|18.44|1844.11|5901.93|59.02|\N|10|1429.04|40|0|0|0|3572.59|0|0|0|0|140|500|361|5000|18|4|92|5001.63
729|Системно-структурное моделирование внутрижанрового пространства гипержанра Дневник.|2013-02-18|60|250|500|155|250|960|20000|1560|160|0.02|0|9|1|0.8|2|3|35|3|0|25|0|0|0|5|0|7|5|7|5|3|7|0|8|352.01|458.32|0|0|10|0|20|30.2|106.31|5|0|13.72|480.24|1439.76|41.14|\N|2|281.57|30|0|0|0|938.56|0|0|0|0|120|500|361|5000|18|4|36|1220.13
730|Теория и методика преподавания курса Основы религиозных культур и светской этики|2013-02-19|65|250|500|380|250|970|20000|1600|160|0.02|0|32|1|0.8|2|3|100|3|0|20|0|0|30|0|0|10|10|10|5|3|10|0|10|1372.8|1787.39|0|0|10|0|20|30.2|414.59|5|0|24.34|2433.89|6973.54|69.74|\N|13|1688.51|40|0|0|0|4221.27|0|0|0|0|140|500|361|5000|18|4|128|5909.78
731|Федеральные государственные требования к структуре основной общеобразовательной программы дошкольного образования.|2013-02-19|80|250|500|500|250|1050|20000|1880|160|0.02|0|34|5|0.8|2|3|200|3|0|10|0|0|10|0|0|10|5|5|5|3|5|0|5|542.3|706.07|0|0|10|0|20|30.2|163.77|5|1|24.31|4862.67|9199.56|46|\N|28|2227.5|40|0|0|0|5568.74|0|0|0|0|160|500|361|5000|18|4|136|7796.24
732|Урок в современной начальной школе: лучшие педагогические практики.|2013-02-27|65|250|500|385|250|960|20000|1600|160|0.02|0|12|1|0.8|2|3|200|3|0|30|30|0|35|3|0|15|5|10|5|3|5|0|10|1601.86|2085.62|0|0|10|0|20|30.2|483.76|5|7|8.34|1667.38|6199.96|31|\N|10|1501.2|40|0|0|0|3753|0|0|0|0|140|500|361|5000|18|4|48|5254.2
733|Профилактика распространения социально значимых заболеваний в подростковой среде.|2013-02-28|65|250|500|360|250|970|20000|1600|160|0.02|0|26|1|0.8|2|3|100|3|0|25|20|0|35|0|0|6|5|6|5|3|5|0|5|2242.89|2920.24|0|0|10|0|20|30.2|677.35|5|7|20.32|2032.46|8181.87|81.82|\N|11|1981.08|40|0|0|0|4952.7|0|0|0|0|140|500|361|5000|18|4|104|6933.79
734|Я знаю все о социально значимых заболеваниях.|2013-02-28|65|250|500|360|250|970|20000|1600|160|0.02|0|25|1|0.8|2|3|100|3|0|25|20|0|35|0|0|6|5|6|5|3|5|0|5|2156.63|2807.93|0|0|10|0|20|30.2|651.3|5|7|19.22|1922.3|7814.33|78.14|\N|10|1892.09|40|0|0|0|4730.22|0|0|0|0|140|500|361|5000|18|4|100|6622.32
735|Рабочая тетрадь (для волонтеров).|2013-02-28|65|250|500|360|250|970|20000|1600|160|0.02|0|15|1|0.8|2|3|100|3|0|20|20|0|35|0|0|5|5|5|5|3|5|0|5|1134|1476.47|0|0|10|0|20|30.2|342.47|5|7|12.22|1222.36|4458.47|44.58|\N|6|1079.53|40|0|0|0|2698.83|0|0|0|0|140|500|361|5000|18|4|60|3778.36
736|Сборник методических работ преподавателей ДШИ, ДМШ и ДХШ г.Новокузнецка.|2013-03-12|65|250|500|355|250|955|20000|1560|160|0.02|0|23|1|0.8|3|3|100|3|0|30|25|0|35|0|0|5|4|5|4|3|5|0|5|2322.54|3023.95|0|0|10|0|20|30.2|701.41|5|7|18.19|1818.71|8000.07|80|\N|10|1937.06|40|0|0|0|4842.66|0|0|0|0|140|500|361|5000|18|4|92|6779.72
737|Речь учителя как средство организации педагогического общения на уроках английского языка.|2013-03-12|65|250|500|360|250|960|20000|1600|160|0.02|0|25|1|0.8|2|3|80|3|0|20|20|0|35|0|0|10|5|5|5|3|5|0|5|1957.5|2548.67|0|0|10|0|20|30.2|591.17|5|7|21.29|1703.33|7024.29|87.8|\N|8|1700.8|40|0|0|0|4251.99|0|0|0|0|140|500|361|5000|18|4|100|5952.79
738|Текстовые задачи на итоговой аттестации по математике.|2013-03-25|65|250|500|380|250|960|20000|1560|160|0.02|0|16|1|0.8|3|3|200|3|0|30|25|0|35|5|0|10|5|10|7|3|10|0|10|2070.68|2696.03|0|0|10|0|20|30.2|625.35|5|7|10.33|2066.97|7868.47|39.34|\N|13|1905.2|40|0|0|0|4762.99|0|0|0|0|140|500|361|5000|18|4|64|6668.2
739|Федеральные государственные  образовательные стандарты основоного общего образования.|2013-03-29|65|250|500|65|250|960|20000|1590|160|0.02|0|8|1|0.8|2|3|36|3|0|20|0|0|0|5|0|20|10|10|10|3|10|0|10|319.2|415.6|0|0|10|0|20|30.2|96.4|5|1|12.4|446.29|1271.29|35.31|\N|2|215.47|25|0|0|0|861.89|0|0|0|0|130|500|361|5000|18|4|32|1077.36
740|Городской информационно-методический семинар Современные аспекты физического развития в условиях ДОУ.Программа.|2013-04-02|65|250|500|10|250|960|20000|1960|160|0.02|0|8|1|0.8|0|3|100|3|0|15|0|0|0|0|0|10|10|10|10|3|10|0|10|216|281.23|0|0|10|0|20|30.2|65.23|5|1|6.76|676.21|1581.69|15.82|\N|4|382.98|40|0|0|0|957.44|0|0|0|0|130|500|361|5000|18|4|32|1340.42
741|Семинар|2013-04-08|65|250|500|380|250|960|20000|1960|160|0.02|0|4|1|0.8|2|3|70|3|0|15|0|0|0|0|0|10|10|10|10|3|10|0|10|108|140.62|0|0|10|0|20|30.2|32.62|5|0|6.25|437.43|954.92|13.64|\N|2|231.22|40|0|0|0|578.04|0|0|0|0|110|500|331|5000|18|4|16|809.26
742|Опыт организации образовательного процесса в детских музыкальных школах  и детских школах искусств.|2013-04-09|65|250|500|380|250|970|20000|1600|160|0.02|0|24|1|0.8|2|3|100|3|0|30|25|0|0|35|0|10|5|5|5|3|5|0|5|2583.9|3364.24|1370|0|10|0|20|30.2|780.34|5|27|18.87|1887.33|10938.8|109.39|\N|10|2648.63|40|0|0|0|6621.56|0|0|0|0|140|500|361|5000|18|4|96|9270.19
743|Здоровьесберегающие технологии в коррекционно-развивающей работе ДОУ.|2013-04-09|65|250|500|380|250|970|20000|1600|160|0.02|0|30|1|0.8|2|3|100|3|0|30|25|0|35|0|0|10|5|5|5|3|5|0|5|3229.88|4205.3|1430|0|10|0|20|30.2|975.42|5|7|22.81|2280.51|13076.9|130.77|\N|12|3166.32|40|0|0|0|7915.8|0|0|0|0|140|500|361|5000|18|4|120|11082.1
744|Материалы в помощь педагогу к курсу 44 В.|2013-04-15|60|250|500|60|250|970|20000|1600|160|0.02|0|20|1|0.8|2|3|50|3|0|15|0|0|0|3|0|15|10|15|10|3|15|0|15|618|804.64|0|0|10|0|20|30.2|186.64|5|1|20.75|1037.25|3042.8|60.86|\N|4|736.76|40|0|0|0|1841.89|0|0|0|0|130|500|361|5000|18|4|80|2578.65
745|Лингвопрагматические особенности перевоплощенной языковой личности.|2013-04-24|65|250|500|320|250|960|20000|1560|160|0.02|0|7|1|0.8|2|3|120|3|0|35|25|0|10|10|0|10|7|10|7|3|10|0|10|853.78|1077.47|0|0|10|0|20|26.2|223.69|5|0|6.39|766.59|3046.38|25.39|\N|4|737.62|40|0|0|0|1844.05|0|0|0|0|140|500|361|5000|18|4|28|2581.68
746|Подвижные игры в процессе подготовки дзюдоиста.|2013-05-08|65|250|500|360|250|960|20000|1560|160|0.02|0|27|1|0.8|2|3|100|3|0|25|20|0|35|0|0|5|4|5|5|3|5|0|5|2279.95|2968.49|0|0|10|0|20|30.2|688.54|5|5|20.59|2059.38|8306.04|83.06|\N|11|2011.15|40|0|0|0|5027.86|0|0|0|0|140|500|361|5000|18|4|108|7039.02
747|Региональная система дошкольного образования:развитие речи детей в детском саду.|2013-05-15|65|250|500|380|250|960|20000|1600|160|0.02|0|26|1|0.8|2|3|100|3|0|30|0|0|35|0|0|10|5|6|5|3|6|0|5|1547.91|2015.38|0|0|10|0|20|30.2|467.47|5|0|20.38|2038|6696.19|66.96|\N|11|1621.35|40|0|0|0|4053.38|0|0|0|0|140|500|361|5000|18|4|104|5674.74
750|Сборник конференции.|2013-05-23|65|250|500|360|250|960|20000|1560|160|0.02|0|19|1|0.8|2|3|100|3|0|25|25|0|35|0|0|5|4|5|5|3|5|0|5|1782.68|2321.04|1500|0|10|0|20|30.2|538.37|5|27|15.18|1517.62|7559.54|75.6|\N|8|1067.73|20|0|0|0|5338.66|0|0|0|0|140|500|361|5000|18|4|76|6406.39
751|Психотерапия - это не то, что вы ждете.|2013-05-23|65|250|500|380|250|1015|20000|1990|160|0.02|0|16|1|0.8|2|3|200|3|0|35|30|0|35|3|0|10|5|10|5|3|10|0|10|2313.79|3012.56|0|0|10|0|20|30.2|698.77|5|7|10.87|2174.59|8569.16|42.85|\N|13|2074.86|40|0|0|0|5187.14|0|0|0|0|150|500|381|5000|18|4|64|7262
752|Управление сетевой организацией предшкольного образования.|2013-05-24|65|250|500|720|250|960|20000|1650|160|0.02|80|65|9|0.8|2|3|100|3|0|25|20|0|35|3|0|5|5|5|5|3|5|10|5|6100.82|7943.27|1500|0|10|0|20|30.2|1842.45|5|27|51.07|5107.11|22320.3|223.2|\N|26|4365.11|30|0|0|0|14550.4|0|0|0|0|140|500|381|5000|18|4|260|18915.5
753|Забота о себе в современном мире.|2013-06-06|65|250|500|350|250|960|20000|1560|160|0.02|0|16|1|0.8|2|3|100|3|0|25|20|0|35|0|0|10|6|10|5|3|5|0|5|1467.72|1910.97|1400|0|10|0|20|30.2|443.25|5|27|13.2|1319.51|7649.55|76.5|\N|7|1852.19|40|0|0|0|4630.47|0|0|0|0|140|500|381|5000|18|4|64|6482.67
754|Актуальные проблемы формирования физической культуры личности.|2013-06-06|65|250|500|330|250|965|20000|1565|160|0.02|0|20|1|0.8|2|3|80|3|0|35|30|0|35|0|0|5|4|5|3|3|5|0|5|2334.15|3039.06|0|0|10|0|20|30.2|704.91|5|7|17.67|1413.25|7355.22|91.94|\N|7|1780.93|40|0|0|0|4452.31|0|0|0|0|140|500|381|5000|18|4|80|6233.24
755|Православие на Кузнецкой земле в дороволюционный период.|2013-07-04|66|250|500|805|250|965|20000|1990|160|0.02|100|67|9|0.8|2|3|330|3|0|35|35|0|35|10|0|15|8|10|7|3|10|30|12|14347.2|18680|1480|0|10|0|20|30.2|4332.85|5|27|37.68|12434.8|50000.5|151.52|\N|89|9778.45|30|0|0|0|32594.8|0|0|0|0|140|500|381|5000|18|4|268|42373.3
756|Формироование социального опыта школьников средствами непрерывного экологического образования.|2013-07-04|65|250|500|750|250|990|20000|1990|160|0.02|80|65|9|0.8|2|3|100|3|0|25|25|0|35|3|0|5|5|5|5|3|5|10|5|6778.69|8825.85|1450|0|10|0|20|30.2|2047.16|5|27|66.5|6649.96|25964.2|259.64|\N|26|5077.74|30|0|0|0|16925.8|0|0|0|0|140|500|3810|5000|18|4|260|22003.6
757|Рабочая тетрадь.|2013-08-15|65|250|500|380|250|965|20000|1990|160|0.02|0|15|1|0.8|2|3|100|3|0|30|30|0|35|0|0|6|5|5|6|3|5|0|5|1749.6|2277.98|0|0|10|0|20|30.2|528.38|5|7|13.04|1304.35|5918|59.18|\N|6|1432.93|40|0|0|0|3582.32|0|0|0|0|145|500|381|5000|18|4|60|5015.26
758|Подписной лист.|2013-08-20|65|250|500|110|250|972|20000|1565|160|0.02|0|4|1|0.8|2|3|100|3|0|0|12|0|20|0|0|25|5|5|0|0|5|0|5|83.52|108.74|0|0|10|0|20|30.2|25.22|5|1|3.76|375.53|800.02|8|\N|2|193.71|40|0|0|0|484.27|0|0|0|0|145|500|381|5000|18|4|16|677.98
759|Теория и методика преподавания курса Основы религиозных культур и светской этики|2013-08-28|65|250|500|380|250|990|20000|1660|160|0.02|0|32|1|0.8|2|3|50|3|0|10|0|0|0|0|0|5|5|5|5|3|5|0|5|448|583.3|0|0|10|0|20|30.2|135.3|5|1|36.31|1815.65|3396.91|67.94|\N|7|479.79|20|0|0|0|2398.95|0|0|0|0|145|500|381|5000|18|4|128|2878.74
760|Нормативно-правовое обеспечение дошкольного образования.|2013-08-30|65|250|500|380|250|850|20000|1200|160|0.02|0|1|1|0.8|0|0.7|1|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|20|26.2|0|5|0|92.65|92.65|142.69|142.69|\N|1|37.06|40|0|0|0|92.65|0|0|0|0|140|500|0|5000|10|4|4|129.72
761|Организация работы с детьми с особенностями в развитии.|2013-09-05|65|250|500|380|250|1010|20000|1569|160|0.02|0|32|1|0.8|2|3|200|3|0|25|20|0|35|0|0|8|5|6|5|3|5|0|6|2818.8|3670.08|0|0|10|0|20|30.2|851.28|5|7|19.07|3813.57|12363|61.81|\N|26|2993.46|40|0|0|0|7483.64|0|0|0|0|150|500|381|5000|18|4|128|10477.1
762|Проблемы   .|2013-09-11|65|250|500|320|250|1010|20000|1600|160|0.02|0|6|1|0.8|2|3|100|3|0|35|30|0|30|3|0|10|5|10|5|3|5|0|5|783.32|1019.88|0|0|10|0|20|30.2|236.56|5|1|6.2|620.21|2709.42|27.09|\N|3|656.03|40|0|0|0|1640.08|0|0|0|0|150|500|381|5000|18|4|24|2296.11
763|Психологические детерминанты профессиональной самореализации педагога.|2013-09-13|65|250|500|320|250|1010|20000|1595|160|0.02|0|6|1|0.8|2|3|120|3|0|35|30|0|10|0|0|10|10|10|7|3|10|0|10|733.59|955.13|0|0|10|0|20|30.2|221.54|5|1|5.52|662.43|2672.21|22.27|\N|3|647.02|40|0|0|0|1617.56|0|0|0|0|150|500|361|5000|18|4|24|2264.59
